,project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone
350,二七政采公开-2022-26,2022年07月19日,http://hngp.gov.cn/henan/content?infoId=1192069&channelCode=D250202,1,1,,郑州中安科贸有限公司,金水区东风路东段11号7层717号,其他终端设备一批,415000,,郑州市第二初级中学,郑州市二七区桃园路43号,马老师,0371-67975263,郑州市二七区招标服务中心,郑州市二七区行云路与赣江路交叉口东北角二七区行政服务中心710室,龚老师,0371-68186236
351,豫财招标采购-2022-502,2022年07月19日,http://hngp.gov.cn/henan/content?infoId=1192545&channelCode=H600102,1,1,,河南德信伟业科技有限公司,郑州市惠济区南阳路西、刘砦路北1幢23层2303号,详见招标文件。,4627265,,河南推拿职业学院,河南省洛阳市洛龙区学府街10号,王女士,0379-65199271,中韵天隆工程集团有限公司,洛阳市高新区建业华阳峰渡1号楼2418,苏女士,0379-64322552
352,,,http://hngp.gov.cn/henan/content?infoId=1191612&channelCode=H670204,,0,,,,,,,,,,,,,,
353,叶财招标-2022-25,2022年07月18日,http://hngp.gov.cn/henan/content?infoId=1192377&channelCode=D490202,"1,2,3",3,,"平顶山市新活力商贸有限公司,河南宝洁飞实业有限公司,平顶山市小鹤商贸有限公司","河南省平顶山市湛河区神马大道中段劳教所东侧,叶县文化路东段产业集聚区,河南省平顶山市新华区曙光街街道凌云路西建材嘉苑商场西区负一楼133号","第一标包,第二标包,第三标包","1352560.00,1017500.00,1218000.00",,叶县中等专业学校,中心街西段,左先生,0375-8051329,河南驰翔工程管理有限公司,平顶山市新城区长安大道与育英路交叉口蓝湾国际公寓东一单元七楼,顾洪沛,0375-703655015660596300
354,,,http://hngp.gov.cn/henan/content?infoId=1189631&channelCode=H680204,,0,,,,,,,,,,,,,,
355,,,http://hngp.gov.cn/henan/content?infoId=1189493&channelCode=H600104,,0,,,,,,,,,,,,,,
356,豫财招标采购-2022-558,2022年07月12日,http://hngp.gov.cn/henan/content?infoId=1189196&channelCode=H600102,1,1,,河南豫之港科技有限公司,郑州市金水区索凌路6号2号楼1单元6层26号,切割灯,2452800,,河南艺术职业学院,郑州市郑东新区郑开大道132号河南艺术职业学院,李老师,0371-60867512,河南省教育招标服务有限公司,河南省郑州市金水区花园路与农业路交叉口北100米路西河南省农业科学院农信楼一楼,翟向阳侯雷胜姚刚,0371-56058512\13\19
357,巩财公开采购-2022-95,2022年07月13日,http://hngp.gov.cn/henan/content?infoId=1187723&channelCode=D310202,1,1,,河南德意优信息技术有限公司,河南省郑州市中原区中原西路131号47号楼6层605号,具体采购内容详见招标文件,2971000,,巩义市第一中等专业学校,河南省郑州市巩义市北山口镇G310,马冲,13803710578,河南顺驰建设工程管理有限公司,河南省郑州市巩义市新华路街道新兴路84号,高斌,15136251262
358,豫财招标采购-2022-537,2022年07月12日,http://hngp.gov.cn/henan/content?infoId=1188687&channelCode=H600102,"1,2",2,,"郑州海天物业管理有限公司,安徽省长城物业管理有限公司","郑州市金水区勤工路8号6号楼28层2810号,安徽省合肥市蜀山区黄山路468号通和佳苑（易居时代公寓）1幢、2幢1#1901室-1905室","河南应用技术职业学院2022年物业综合服务（郑州校区、开封校区）招标项目包1,","1869089.90,2023250.95",,河南应用技术职业学院,郑州市中原区郑上路548号,张老师,0371-86638856,河南省公共资源交易中心,郑州市经二路12号,郭老师、余老师,0371-65915560
359,郑财招标采购-2021-365,2022年07月14日,http://hngp.gov.cn/henan/content?infoId=1188198&channelCode=H610102,1,1,,陕西纳海教育科技有限公司,陕西省西安市曲江新区芙蓉东路51号曲江意境7号楼2单元1804室,学生课桌,1118210,,郑州市第四十七高级中学,郑州市郑东新区豫兴路办事处凤栖街与金龙路东北角,蔡海友,0371-65807847,郑州市公共资源交易中心,郑州市中原西路郑发大厦7018室,卢浩,0371-67110139
360,新牧财招2022-014,,http://hngp.gov.cn/henan/content?infoId=1187064&channelCode=H680202,"1,2",2,,"新乡市共创网络技术有限公司,新乡市宽大教学设备有限公司","河南省新乡市新飞大道1789号高新区火炬园,新乡市人民路11分区（中房）综合楼2单元2层西户","智慧教室,智慧黑板","755555.00,238904.00",,新乡市牧野区新飞大道小学,牧野区新飞大道,刘音,13598732328,河南诚信工程管理有限公司,新乡市荣校路金宸国际7号楼2单元东户15层,马静静,18567389992
361,焦采招标采购-2022-34,2022年07月12日,http://hngp.gov.cn/henan/content?infoId=1186091&channelCode=H690202,"1,2,3,4",4,,"焦作市联佳世纪科贸有限公司,河南绿扬电子科技有限公司,河南沃宏电子科技有限公司,焦作市平通商贸有限公司","焦作市塔南路新星实业公司内,郑州市二七区大学路80号9号楼14层1401号,郑州市金水区农业路东苏荷中心807号,河南省焦作市中站区新园路西部工业原料E11号楼7号商铺","电子技术虚拟仿真实验室,通信工程及智能控制实验实训室,焊接生产性实训基地,海尔智家实验研究中心","795000.00,2068000.00,1107500.00,235786.00",,焦作师范高等专科学校,焦作市山阳区山阳路998号,王老师,0391-3581117,元晟工程咨询有限公司,郑州市金水东路中兴路交叉口西北角楷林IFCC座1112室,李敏,15225065932
362,豫财招标采购-2022-339,2022年07月07日,http://hngp.gov.cn/henan/content?infoId=1185566&channelCode=H600102,1,1,,郑州广角科贸有限公司,河南省郑州市金水区文化路81号附7号1号楼1单元2楼东户,河南交通职业技术学院道路工程试验检测实训基地项目,1536100,,河南交通职业技术学院,河南省郑州市郑东新区白沙职教园区通惠路259号,李老师,0371-60868089,河南豫信招标有限责任公司,郑州市郑东新区商务外环与西七街交叉口中华大厦19层,贺洪松、刘会军、关胜利、赵继龙,0371-61312379
363,新牧财招2022-025,,http://hngp.gov.cn/henan/content?infoId=1184634&channelCode=H680202,1,1,,新乡市河屏影视器材有限公司,新乡市红旗区兴隆社区骆驼湾三巷47号,新乡市牧野区北干道小学计算机教室电脑、网络设备、智慧黑板、课桌凳、美术教室、科学教室建设项目,689800,,新乡市牧野区北干道小学,新乡市牧野区人民巷80号,杨克保,0373-2057289,福建恒信工程咨询有限公司,福州市鼓楼区乌山西路318号洪山科技园创业中心大厦第六层,薛勤,13017600240
364,,,http://hngp.gov.cn/henan/content?infoId=1185065&channelCode=H600104,,0,,,,,,,,,,,,,,
365,,,http://hngp.gov.cn/henan/content?infoId=1184916&channelCode=D240204,,0,,,,,,,,,,,,,,
366,巩财公开采购-2022-93,2022年07月06日,http://hngp.gov.cn/henan/content?infoId=1181464&channelCode=D310202,"1,2,3",3,,"河南名可名电子科技有限公司,中国移动通信集团河南有限公司,河南卓聚电子科技有限公司","河南省郑州市新郑市龙湖镇双湖大道与紫荆山南路交叉口金秋乐园11号楼4单元7层702室,郑州市经三路48号,河南省郑州市高新技术产业开发区西四环206号3号楼A191","教室护眼灯采购,计算机教室更新改造,新建地理教室","786560.00,648000.00,497758.00",,巩义市第二高级中学,巩义市永安路,彭先生,13838135215,恒信咨询管理有限公司,郑州市电厂路河南省国家大学科技园（东区）16号楼B座6楼,刘世博、李硕,0371-609925070371-86688490
367,豫财招标采购-2022-497,2022年07月01日,http://hngp.gov.cn/henan/content?infoId=1180033&channelCode=H600102,1,1,,河南买卖多电子商务有限公司,河南省郑州市郑东新区商都路888号,河南理工大学多媒体设备更新项目,2237230,,河南理工大学,焦作市世纪路2001号,王国伟,0391-3987088,河南省公共资源交易中心,郑州市经二路12号,唐老师申老师,0371-65915561hnggzyzfcg1@126.com
368,豫财招标采购-2022-528,2022年07月27日,http://hngp.gov.cn/henan/content?infoId=1201731&channelCode=H600102,1,1,,河南百科通科技有限公司,郑州市金水区三全路86号21号楼2单元13层1304号,郑州信息科技职业学院物联网综合创新实训室建设项目,491000,,郑州信息科技职业学院,郑州市金水区龙子湖北路36号,赵老师,0371-58525358,河南省教育招标服务有限公司,郑州市花园路116号河南省农业科学院西南角农信楼二楼。,陈奇,0371-56058517
369,豫财招标采购-2022-442,2022年06月29日,http://hngp.gov.cn/henan/content?infoId=1178294&channelCode=H600102,1,1,,河南心理健康产业发展有限公司,郑州市金水区花园路53号3号楼1层,/,1080000,,河南护理职业学院,河南省安阳市文峰区中华路480号,江老师,0372-5365296,中睿智工程管理有限公司,郑州市郑东新区绿地之窗尚峰座915室,张老师,13393723130
370,新乡政采招标采购-2022-128,2022年06月29日,http://hngp.gov.cn/henan/content?infoId=1174662&channelCode=H680202,1,1,,河南迅星电子科技有限公司,河南省郑州市金水区郑花路59号新楼中楼2号楼西1单元3层西户,新乡学院发酵与酿造校内实训平台,1229000,,新乡学院,新乡市金穗大道东段191号,张科,18303619890,河南招标采购服务有限公司,郑州市金水区纬四路13号,王现锋,15736917378
371,豫财招标采购-2022-484,2022年06月29日,http://hngp.gov.cn/henan/content?infoId=1175064&channelCode=H600102,"1,2,3",3,,"正扬建设有限公司,河南有尚仪器设备有限公司,河南热联科技有限公司","南阳市张衡路与仲景路交叉口东北角1号楼1单元601,郑州市金水区农业路72号2号楼20层2007室,郑州高新技术产业开发区冬青街7号B座1102号","为实训室改造工程量清单范围内的全部内容（本包不接受进口产品）,,","398559.19,4146800.00,3118900.00",,河南省经济管理学校,南阳市卧龙区信臣路,闫老师,0377-83995968,河南省机电设备国际招标有限公司,郑州市黄河南路商都路财信大厦14楼1405,曹鹏飞,0371-86631718
372,二七政采公开-2022-18,2022年06月28日,http://hngp.gov.cn/henan/content?infoId=1172968&channelCode=D250202,1,1,,河南东盈科技有限公司,郑州市管城区城东路东、弓庄南街南B4号楼2单元21层西南户,触控一体机12套,472200,,郑州市第五十七中学,郑州市二七区兴华北街10号,马建民,13526532805,郑州市二七区招标服务中心,郑州市二七区行云路与赣江路交叉口东北角二七区行政服务中心710室,闫老师,0371-68186236
373,豫财招标采购-2022-362,2022年06月28日,http://hngp.gov.cn/henan/content?infoId=1173353&channelCode=H600102,1,1,,和光海天信息技术股份有限公司,郑州市金水区姚砦路133号金成时代广场9号楼609,云终端,4549262,,河南工业和信息化职业学院,河南省焦作市新区碧莲路801号,李老师,0391-8767632,方大国际工程咨询股份有限公司,郑州市郑东新区康宁街与普济路交会处德威广场12层,杨冰张亚萍,0371-86120322
374,豫财招标采购-2022-540,2022年06月28日,http://hngp.gov.cn/henan/content?infoId=1173067&channelCode=H600102,1,1,,河南中州国际酒店集团有限公司,郑州市金水路115号,培训后勤保障劳务,14751240,,河南检察职业学院,新郑市龙湖镇双湖大道1号,杨华,18638651132,河南今鹏工程管理有限公司,郑州中原路大学路东100米路南仟禧堂大厦311室,冯盟,0371-6336292319939998454
375,新牧财招2022-013,,http://hngp.gov.cn/henan/content?infoId=1173824&channelCode=H680202,1,1,,新乡市共创网络技术有限公司,河南省新乡市新飞大道 1789 号高新区火炬园 HII(A-C)(201-207)-105,详见附件,517965,,新乡市第四十一中学,新乡市牧野区新飞大道东风路97号,韩述朋,15225998738,河南共城项目管理有限公司,新乡市和平路南段178号,刘星举,0373-306969618637388288
376,临采公开采购-2022-6,2022年07月20日,http://hngp.gov.cn/henan/content?infoId=1194141&channelCode=H720202,1,1,,河南壹斗商贸有限公司,河南省郑州市管城回族区紫荆山路56号华林新时代广场17楼1721号,临颍一高护眼灯更换项目,1885800,,临颍县第一高级中学,河南省临颍县城关镇文化路北段,吕先生,13603951308,河南鼎信工程管理有限公司,漯河市工商联大厦5楼505号,袁先生,0395-2156766
377,卫财招标采购22055,2022年06月28日,http://hngp.gov.cn/henan/content?infoId=1172159&channelCode=D530202,1,1,,中电信数智科技有限公司河南分公司,郑州市金水区宝瑞路115号河南省信息安全产业示范基地12号楼01号1-5层,卫辉市第一中学智慧云教室采购及附属设施建设项目,2148540,,卫辉市第一中学,卫辉市振兴路,李保成,15003739638,青鼎建设发展有限公司,河南省新乡市红旗区洪门镇金穗大道与新二街东南角宝龙珑寓2号楼601-606号,杨航,0373-528765519522312103
378,,,http://hngp.gov.cn/henan/content?infoId=1171057&channelCode=H640104,,0,,,,,,,,,,,,,,
379,豫财招标采购-2021-1625,2022年06月22日,http://hngp.gov.cn/henan/content?infoId=1169268&channelCode=H600102,"1,2",2,,"深圳市讯方技术股份有限公司,许昌众成科技有限公司","深圳市南山区招商街道沿山社区南海大道1069号联合大厦705,河南省许昌市七一路东段","许昌学院鲲鹏产业学院实训室项目（一期）项目包1,许昌学院鲲鹏产业学院实训室项目（一期）项目包2","1306000.00,531660.00",,许昌学院,许昌市魏都区八一路88号,杨老师,0374-2968716,河南省公共资源交易中心,郑州市经二路12号,杨老师、王老师,0371-65915565
